,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
lh_unknown,-1.026360356740637,-0.8136220192898597,0.6153168483114402,1.4176416891591757,1.1154954115205578,1.6092704693386,0.17466781230304124,-0.9205582743044942,1.8067452480577464,0.11768956263110573,-0.27257624421854104,-0.5777327259038076,-0.48717783655785024,0.0886711072557872,-0.30605279620829967,-0.21473207559170468,0.13236241870147308,0.4583031718431573,0.6435832144820265,-0.5107893915870892,-0.22888372139313393,-0.04967580129365836,-0.6051215873818312,-0.1838207135152604,0.22663723687800977,0.8173296779426081,-0.31316198866468453,0.03454738600578691,2.029890776471368,0.9689615827293269,0.2673688583872281,2.2625617507004314,2.0190089874895554,0.329343272999561,-0.05913036162778735,1.1358841398164097,-0.23097386213895515,-0.004880481006311519,0.6108287979546668,1.5802551028095186,0.3085066576410484,-0.020730744278191455,-0.00920311407931149,-0.2806697203900133,0.020066547524225566,-0.05504651910119823,-0.25630008432149354,0.37556509575540464,-0.21581355351528952,-0.37238062590081245,-0.12236038073498223,-0.6120023195931821,-0.4178013646391087,-0.5549887439837413,-0.3122996368013056,-0.3438529208833352,-0.07047622851016266,-0.8276909127084281,-0.020719699544033833,1.5112934590892069,-0.3571636510712893,-0.30018312385252544,0.5379229646468802,-0.044474507134482595,0.09277198546055505,-0.1801969613192071,2.13875308473834,1.2865468782875686,0.14315738738567702,-0.21597395326596286,0.1354788788344179,-0.4611994946045535,-0.505199354706332,-0.9668824913565601,-0.4199746469003814,-0.3356309311214302,0.9345924132842338,-0.7737491500808724,1.023924745007551,-0.5002954201445515,-0.3479264463431069,-0.5748889775561568,-0.22163337831245736,-0.5472799151904348,-0.4879347713789237,1.5493309812037541,0.6243494756921594,0.026172968398247447,0.6768603510671695,-0.4377488926694662,-0.32120756173050696,0.29701862203516066,2.2658258611974973,1.1782245795040258,-0.012511548524456365,-0.030794801657254407,-0.25075076995204604,0.5254469814747572,0.35502762797980436,-0.5620430089471462,0.971226662127035,-0.5040770329571596,-0.030285689684296294,0.3973109114861914,0.03225770775320208,-0.7540867674177779,-0.683444701514606,-0.2707869132288865,0.3229167694678264,0.06869727075770476,0.6187577133612441,-0.07688978102750012,-0.10232501736915271,0.10194255228104053,-0.1623494974752622,0.05308333549502173,-0.14069249518854277,1.4588677778196122,-0.258983968592648,-0.5290373341885528,-0.45866022304897863,-0.24938196763336393,-0.7524489031839849
lh_lateralorbitofrontal_9,-1.0667067063706261,-0.4486207999289036,1.7291100131613868,1.5657577656564259,0.584381850702422,0.502390193087714,0.40668249865328626,-0.894033935098421,0.9812471524235749,-0.28156994850862593,-0.6940552116859526,-0.8162334401692662,0.03220778118286814,-0.21970519920190176,-0.328010308068423,0.5646123091379801,-0.5825224391051701,0.38778885391851264,0.8370486912982804,-0.13577300097261155,0.7880043679449175,1.0143920686982928,0.05887535107987268,-0.5174560469708273,0.09452341159894354,0.17476796278996126,-0.8836653480927149,-0.8044428520259403,3.0204559507824125,0.08958632960205987,-0.470586551264638,1.6946206710168294,-0.4248061543884909,-0.18205066400003575,0.1858811584700431,2.1815513287271773,0.5206391697838193,0.9788822992926552,0.06646068748973664,3.0980232102530345,-0.8088285064413434,-0.8632552953703063,0.15232549323922112,0.3113630208231154,1.4276737074057262,-0.5883617323069346,0.08197257029158729,-0.4313073634569134,-0.5748084102358136,-0.5694964577754339,1.250364519300915,-0.8117792734077999,0.12892603182366916,-0.4110246031057267,-0.8221762747991652,1.7876040190458298,-0.21892846872409186,-1.43349627440884,-0.2511885482817888,0.6871909632214478,-0.7544714361429214,-0.23563191968770253,0.8217597869890076,-0.5028225162199566,0.4617847530614762,-0.09649713692210969,0.1103032845116797,0.2070560519184385,-0.22809610019127527,-1.3088418004058657,-0.2885969513583751,0.9494519620424225,-0.33936812533509164,-1.0899145792992342,-0.6798752679356507,-0.5964903256722859,-0.7571528426238469,-0.8338633867956343,1.586158492735454,-0.5753950535186699,-0.5244348152052789,-0.345537193829105,-0.8346606847785768,-1.8333477746872675,0.009242960651006018,0.256678323660578,0.6998113535699391,-0.7759160747130712,1.18685335062799,-0.4943298991946947,1.3089012532007127,-0.3854660313753855,0.8828274669746558,1.1264836857361453,-0.5314775964333898,0.5372462717904931,-1.1694544695672535,0.6990484238735267,0.020310084025065105,-0.9844876510046777,0.18591752648353577,-0.8123243621417454,0.605725854723936,0.535513688765821,-0.02800429186650685,-1.1308987992150443,-0.8399827473220371,-0.3239419517062959,0.536422710156157,-0.2531874492054894,0.3097991439558211,-0.008610175567723456,-0.3695914709851855,1.7155266243609644,1.4804792913297813,0.26141672191165743,0.8524143937088194,1.9785436005109833,-0.5273377501538822,-0.734470970553091,-0.5610539153927848,-0.617712120215098,-1.1540922455134845
lh_lateralorbitofrontal_4,-1.0865395488217473,-0.9583575800061226,0.49585463013499975,-0.49164834432303905,1.0272021628916264,1.4907316286116838,1.2593925260007381,-1.2920771427452564,0.4366264892742038,-0.2322381823323667,0.38583371601998806,-0.9017660059034824,-0.31781318923458457,0.2333075419301167,0.12583007477223873,0.6271329250303097,-0.5642162673175335,0.22971457242965698,1.0800121929496527,-0.1917004034621641,1.1064488880801946,1.2691112998872995,-0.026820959523320198,-0.456615773960948,-0.3963699440937489,0.24726114887744188,-0.6171644297428429,-0.588252174668014,2.0272613130509853,0.9342238598037511,-0.21838738210499287,1.2922990783117712,1.3010122999548912,-0.6393265593796968,0.7142532235011458,1.0150576112791896,-0.206499642576091,0.08941962104290724,0.1946341586226481,3.3524106293916702,-0.25235090614296496,0.5182700315490365,-0.5219025613550912,0.14154787827283144,-0.2908262014389038,-1.111704371869564,-0.40482581801188644,-0.8333457671105862,-0.36445350106805563,-0.7173675529193133,-0.8752925163134933,-0.4123964168247767,-0.30481628654524684,-0.2019253452308476,-0.20595615729689598,1.2446794272400439,1.769976519048214,-1.0808572750538588,-0.302153451833874,0.5804336722940207,-0.6390785293187946,-0.09281274018576369,0.40814952354412526,0.39623838057741523,0.04290840961039066,0.48959235148504376,0.7433453109115362,-0.23843921162188053,-0.5412854608148336,-0.6018631160259247,-0.1393923091236502,1.1955761406570673,-0.9634933322668076,-0.8226899276487529,-1.003937866538763,-0.5329456571489573,-0.718535965308547,-0.508791305590421,1.8617729675024748,-0.338322478113696,-1.1650527454912663,0.1950871953740716,0.43755763227818534,-1.2727285102009773,-0.06722025701310486,0.8005466898903251,0.3535344663541764,-0.5414076689630747,0.2720213830471039,-0.12228586943820119,0.1813534963876009,0.1757831433787942,1.0128900278359652,0.28170993900857866,-0.6212707893864717,0.5074258418753743,-0.6450243042781949,-0.038910509552806616,0.07706895092269406,-0.16071163956075907,1.5950494185090065,-0.4104558564722538,0.7110010264441371,1.2110190028324723,-0.8613169733434916,-0.9350875932723284,0.26248455001041293,-0.06464271945878863,0.49139195680618286,1.7034570630639791,-0.05537326633930206,-0.3874014406464994,0.44635201105847955,0.61365099507384,0.9038237502099946,-0.7104562809690833,-0.0253579574637115,2.265343587845564,0.2505649991799146,-0.5951854093000293,0.31003370918915607,0.5107232481241226,-1.1784845748916268
lh_lateralorbitofrontal_6,-1.167142669359843,-1.112093108040946,1.4945635689156396,0.2825803029395285,1.7615643058504378,1.7802073955535889,0.9298131111122313,-0.8138352653809956,0.20985918376772178,-0.009706367339406694,-0.2612784512207976,-0.8249097700629916,0.39320714789487066,-0.6928656931434359,0.20124750229574384,-0.4107544819513957,-0.5837461025941939,-0.5201911834024248,0.37544487190565895,-0.6281794548433807,1.4422637972803343,1.860999760173616,-0.1899193406459831,0.7072401401542482,-0.19113719356911524,2.0600793563893864,-0.8629648052155972,-0.8436690178655443,1.9261482499894642,0.4917877178106989,0.3358905145100185,0.6510999724268913,-0.003894037079243433,-0.5234013966151646,1.4416843606602578,-0.05021223177512487,-0.6868649437313988,-0.3212288586156709,0.36697930558806374,2.5754415009702956,-0.41174486847150893,0.8098275635746264,-0.5662388629501774,-0.3479653100616166,-0.334356520679735,-1.0523714543808074,0.42562579008794965,-0.7675793596676418,-0.17528232665998594,-0.41468922172983486,-0.48997279150145395,0.22475512751511165,-0.255656323750459,0.04645090443747384,-0.4989731475888264,0.4431221800900641,1.265083376495611,-1.1726691635946433,-0.41263804992749575,0.45453504827760516,-0.801306347806184,0.18693409922222295,-0.1900664454414731,-0.35205500289088204,-0.39605336884657544,-0.030445879768757594,-0.23517437208266484,-0.5674449840471858,-0.7139037535304115,-0.7711221854246798,0.0766695791057178,1.932051339319774,-0.8646308581034342,-1.4425762920152574,-0.551635506075053,0.21407782995984667,-0.573405031647001,-0.24208849987813405,0.9351137311064771,-0.003710690176203137,-0.5939462087338879,-0.5259254915373666,0.1806531066873244,-0.8310711018386341,-0.6037419574956099,0.06822015203180767,-0.10685994866348449,-0.29854970886593774,0.3445917378578867,-0.20150635355994814,-0.6216428911402112,-0.3331770712421054,-0.2858698598685719,0.3939853360255559,-0.679071999731518,2.1367725020363215,-0.8268137347130549,1.2572360173577355,-0.1371045517069953,-0.2704943494782561,1.4226052674154441,0.09763962065889722,0.3312921298756486,-0.1718804096536977,-0.8780320613157182,-0.5769468702021099,0.483991440829067,-0.2340066054215034,1.3933676055499487,1.7859920843371324,-0.3736431942809196,-0.2597966944532735,-0.3636678471451714,0.2765907969857965,0.1980698065876606,0.16307355711857477,0.16202125556412197,0.702431168872863,-0.26249312786828904,-0.8440891788119361,-0.3444913221257074,0.13039146008945646,-1.1876421868801117
lh_corpuscallosum,-0.32764535756974383,-0.8864039606061475,0.25013636411007106,0.33210696702630355,0.40374047034580646,1.243491722823217,0.153252035100013,-0.5343344265402391,0.9102524791217955,-0.07896476574723833,0.4328737063542137,0.13950697112154087,1.0485411283849129,0.165874450910708,-0.32147396192725364,0.604022959841351,0.11004214947400935,0.02159074656986471,0.39174131635287457,0.12434364854004876,0.5526312343262393,0.8693614057714826,0.10249090931410419,-0.12204480336914802,0.6799653914660729,0.8812021225498154,-0.48263997872970227,-0.26147088319191647,0.25875821763585355,0.36069878994503285,0.47048254930574834,-0.11178866862479983,0.3814649273930439,0.06506585308254278,0.36222115998830773,-0.09994825018120224,-0.43268555608931286,-0.07165573863633748,0.7046760305505374,0.27408679952395376,0.3537521085027477,-0.2879519438724323,-0.3149506119144117,-0.023009952170581653,0.5313324238799898,-0.3719371147518014,0.1177628870924999,0.2516399197408865,-0.35082220883461934,0.7673037100776002,-0.09429635046499557,-0.6117410464533444,-0.38418290900299323,-0.3738167733564202,0.17265562813343674,-0.2299079074299541,-0.0010281419959561578,-0.7504647501455298,-0.18175071380261718,0.2946831812632495,0.054641576837106,-0.2511224216749442,0.33055326900091664,0.17278815952354465,0.1888330690562725,-0.4454123756366557,0.39751678601967105,0.7445693510102814,-0.17937093156486236,0.5153944512861299,-0.19210668026373304,-0.281945356456884,-0.25377193652013125,-0.889359483476086,-0.4827943113793073,-0.19000718762429736,-0.18499278465028982,-0.7276772593999089,1.72392856980963,-0.5823763111028178,-0.44620645235710105,-0.5097928704784738,-0.27328250687609523,-0.44902519457812967,0.20410791624273206,0.4073625211636054,0.08570858047118989,-0.4326727679063534,0.017369627711716396,0.6743263438344002,-0.05438141124162438,0.2833104462138024,0.7752170134223355,0.07952096806517962,-0.3350088671395748,-0.2302578654140234,-0.13555850886643447,0.3446524616587779,-0.20787192168163843,-0.46397249245181166,0.14838860897620304,-0.2660148141712978,0.08826119103308382,0.008582519322376827,0.38718831374727447,-0.45784613483681763,-0.18277384401138486,0.31818233388636646,0.5380882146350783,0.4655777479329243,0.2137058195754372,-0.029215135553787495,-0.03409999691206833,0.7206791259476851,0.024061167464944824,-0.03968492791795268,-0.13662114467728756,0.6478602272940093,-0.1089131639178457,-0.3730403618565921,-0.18959288021613813,-0.48818266649955305,-0.6203728629083469
lh_lateralorbitofrontal_3,-1.387591329904703,-0.568935145982183,1.6054543806956365,1.2911062309375176,-0.6421199150096911,0.7877118965754142,-0.21852410871248978,-0.43936845889458287,0.7456336193359815,-0.7006743229352511,0.029164299941979922,-0.7359998008379569,-0.6182249778738389,-0.985133823293906,-0.4488822574225756,0.11192441559754886,0.3815458949941855,-0.32225301002080625,0.7007118784464322,-0.7758549360128549,0.25727665481659084,1.0570847392082214,-0.44327606146152204,-0.4350987816086182,-0.6943624294721163,0.34858796287041444,0.7115602229650204,0.12628425084627593,0.8216394352225157,0.2772672027349472,0.7311874272731634,0.411844344666371,-0.6514059440591015,-0.6373937680171087,0.7124273547759423,0.8053563053791339,0.36951787024736404,0.04416926950216293,0.48192174618060774,1.757653134660079,1.5266410318704753,0.5607052224759872,0.6768259406089783,0.016477910945048697,1.1772051487977688,-1.0547683972578783,0.3790624395299416,0.7562576592541658,-0.44069916009902954,-0.8296650430330863,-0.37847682360846263,-0.7774275896640924,-0.3996471344278409,-0.603105923304191,0.26295203543626344,0.18154718841497713,0.9885984773819263,-1.565152508421586,-0.7858590254416833,0.36495005210431725,-0.7027097870953954,-0.37324263270084673,0.20931280347017142,-0.22726169816003397,0.9602945240644308,-0.7242742066199963,-0.6031108131775489,-0.4078183131149182,-0.6738579433697921,-0.5460151152398723,0.3684120181088264,1.5358706621023326,-0.3264086856864966,-1.6675438239024236,-0.6665070485950519,-0.6203319969085547,-0.33145545766903806,-0.2683272992189114,0.8700066776229785,-0.9008448146856748,-0.005093127775650758,-0.2766630408855585,-0.3588886008812831,-0.8247610508249357,0.23748787979667002,-0.021933329936403494,-0.8243952760329614,-0.6527800147350018,-0.05071220489648672,-0.8973230192294488,0.16336465261590022,-0.24435211030336526,0.7914715982400454,2.5842763368900004,-0.07024977126946816,1.5363150582863734,-0.2771821142389224,0.45862496013824755,0.23775678471877024,-0.024689065928284366,0.3940847822679923,-0.6659504450284518,-0.1856760631960172,-0.8777632598693554,-0.958465868463883,-0.24168767085155615,0.4973938482312056,1.0778970142396598,-0.19902688264846802,0.4163380248042253,0.46976477939348954,0.641452126778089,-0.2548003218208368,0.03144981597478573,-0.04826269585352678,-0.7262058682166613,0.4875104289788466,1.092706982906048,0.14665310371380585,-0.7537676027187934,-0.44702029686707717,-0.5494610094107114,-0.5188785436061712
lh_lateralorbitofrontal_13,-0.8895700850657055,-1.1745771488973074,-0.03342666896060109,1.312811246940068,0.5525635385087558,2.394009381532669,0.20733572649104254,-0.9165939944131034,-0.01787736958691052,0.03565588220953941,1.0671216084488802,-1.149693787097931,-0.6592424437403679,-0.24398694719587052,0.597610247454473,0.07173403379108224,-0.6538082606026104,1.0244996308216028,1.909288798059736,-0.6322096181767327,1.9506820057119643,3.2251686538968767,-0.8851212305682046,-0.41894873045384884,0.05878835637122393,2.5241414180823734,0.6158224373523679,-1.4125268714768546,2.1608539862292155,0.8578975998929569,0.5296092235616275,1.0685238880770547,-0.49834647215902805,-0.2537363070462431,0.546873286898647,0.47764298053724424,-0.8981292503220695,0.07392525247165135,0.3544580609803753,1.7232399476425988,0.03086195407169206,0.8661280241794884,-0.076768231179033,-0.12962690557885384,0.3336217020239149,-1.1076754806563258,1.4622798109693187,-0.008194224110671453,-0.43473562066044125,-0.6330628847437245,-0.38535555970988106,0.8549941017159394,-0.8520141201359885,-0.024939855826752528,-0.2517433060067041,-0.2639994027891329,0.465566648170352,-0.3540648051005389,-0.5458962063172034,1.3502037738050734,-1.1030107651438033,-1.118686138519219,-0.009841135436935084,-0.44583452705826077,-0.11040231851594788,0.6609255565064294,-0.6104462478043777,0.27135136750127586,-0.824868232011795,-0.06212461299063372,0.5134888916342918,0.8455991452293736,-1.155052981206349,-1.9534868172236852,-0.7004613663469043,0.5885962245187589,0.8010520519954818,-0.37974943433489117,0.7954547623438495,-1.5281516228403365,-0.614063463572945,0.09854912172470774,-0.28109378374314736,0.3757498413324356,0.07094278858442392,0.06507907382079534,-0.9328182823956013,-0.7924241828066962,0.68046786130539,-0.7200582886912993,0.503749957042081,0.5158275626599789,0.10602820877517972,2.9416357449122836,-0.5956319836633546,1.375201587166105,-0.28896171293620554,-0.22431345443640435,0.4675608495516436,-0.1716456826709743,1.1929078974894114,-0.852901313986097,-0.23776243098213204,-0.9086643671949527,-1.0648167537791389,-1.0205214938947134,0.08306792484862464,0.6516291360769954,-0.046865974353360276,-1.1449431973243398,1.3361186853476934,-0.20173141253846033,-1.0963493713310786,0.9712344019540718,-0.16596701608172484,0.11291445685284478,-0.7209466972521373,3.518727047102792,1.2585617122905595,-0.4959861665431942,-0.4388714081474713,-0.8480859260473933,-1.403274553162711
lh_lateralorbitofrontal_2,-0.6246832369693688,-0.9334065573556083,0.9147582458598273,0.44320627727678846,0.6720114382249969,2.5658224480492726,0.47605600899883677,-0.46887084806803614,1.9590516744979791,0.5688252459679332,2.1530551818598593,-0.9424326164381844,-0.628008959548814,-0.7454841583967209,0.36825230644483653,1.752614509846483,-0.6572338239555913,1.1872269776649773,0.7493564976113183,0.3649329085435186,0.7942711631102222,1.4187768436968327,-0.4544937208827053,0.493598927810256,2.0786287566380843,2.152149883764131,0.27843113403235165,-0.4227007968085153,2.066893818123,0.8975881157176835,1.3768987815294946,1.48594311944076,1.523364536198122,-0.13648759254387446,0.017665625948991095,0.4238296171450721,-0.5790148012207023,-0.5274853663785117,0.5813501466597829,0.9264053079698767,-0.6889749336987734,0.94339993968606,0.1967411038598844,0.051641231668846946,-0.7970757324780736,-0.500248270375388,0.3882361299225262,0.16452847527606146,-0.6051637125866753,0.5672929457255772,-0.6651566029260201,-0.623672095526542,0.007800116602863584,-0.7632473222911358,0.7963839322328568,1.2209802216717176,0.624975897371769,-0.3580377083271742,-0.7394886139248099,0.36735257293496815,-0.6662026207361903,-0.8055634583745684,0.9110728331974575,1.1162386100207056,0.868868751185281,0.978738608104842,0.7767170441469976,1.2289009615778923,0.048419425530093055,0.43423685325043543,-0.5262192530291421,0.5462243993367467,-0.6282008641532489,-1.2499598328556334,-1.0229790498103415,-0.0999301906142916,-0.15127165615558624,-0.45852071246398346,1.218539604118892,-0.8783940193908555,-0.5095997428787606,1.1053888776472636,-0.16990277783146926,-0.7355943472690082,-0.4024754485913685,0.838189925466265,-0.08995768614113331,-0.5701217385275024,0.7607816574828965,1.6890828173075403,0.508856141407575,1.8496869536382812,2.2122066617012024,1.4483003744057246,-0.6459645426699093,0.5186049110655274,-0.10429677367210388,-0.13679261345948493,0.4504727516323328,0.23693126706140383,1.8874933889933996,-0.4278031002197947,-0.14654771291783877,0.9303433064903531,0.2782514332461038,-1.1081122564417976,-0.4990767974938665,0.05741252244583198,0.4882931972720793,-0.27382336876222063,-0.7062357749257769,-0.2129817550469722,-0.36224418891859905,1.1264064184256963,-0.8622499661786216,0.08539726638368197,-1.0217414881501878,1.97914919257164,0.31602139584720135,-0.47052990538733347,-0.40000695628779276,-0.7892472179872649,-1.696472440447126
lh_lateralorbitofrontal_16,-1.4572644318853105,-0.9565789507968085,1.2568814754486084,0.6711297802893179,0.874507697565215,0.6365556535976273,-0.675718965274947,-1.3459987597806113,2.118538494621004,1.492671664272036,-0.23393156645553453,-1.0317156314849854,-0.26469546609691214,1.239182063777532,0.1399765296040901,0.5041682342333453,0.04933876145098891,1.1930207248244966,0.9878885136651141,-0.17986854006137168,1.142917024237769,1.9072590044566564,-0.7804973274469376,0.4051263492022242,-0.1292519649224622,1.0489622333220072,-1.0873411766120367,-0.36973062716424465,3.731093798364912,1.3917607792786189,2.564558242048536,0.043878476534570963,1.1439395962016923,-0.29374671700809685,0.9902407974004745,0.44612603900688036,-0.12154056382964232,0.23793950943010195,2.357428014278412,2.745694560664041,-0.19019117472427233,-0.48503327888569664,-0.5820363866431373,0.11380208689453346,0.19687535587166036,0.39201880911631243,1.466725974210671,0.31735172335590633,-0.5203826818615198,0.9658842693482127,0.899322336273534,-0.972070608820234,-0.057400334626436234,-0.6958826929330826,-0.790568028443626,0.960909233561584,0.40951339261872427,-0.5323799609073571,0.7504461450236184,-0.8744940204279763,-0.846336515886443,-0.11540705630821842,0.5301386495786053,-0.6637511061770576,-0.906166308160339,-0.20474990537124022,-0.39927746791259516,1.5498514005116053,-0.07919166662863322,-1.1714182496070862,-0.08784740236920438,-0.3866234753014786,1.096162836998701,-1.651616438158921,-0.7681447751820087,-0.3128044395042317,-0.8026275890214103,-1.0609036311507225,0.9609360311712537,-0.49198533887309687,-1.552288566316877,-0.6912289232547794,-0.4745781948523862,-2.0230974640165056,-0.6443394773772785,1.3708237963063377,0.05765910526471479,-0.6828397770545312,0.2744867900120361,0.3105928285845688,-0.16313160636595317,0.11149117816239595,2.093326645238059,0.9543729643337429,-0.43479424927915844,0.43749067067567793,-0.42928519898227285,0.9418351815215179,0.007232199289969036,-0.521588987870408,0.5683224988835198,-0.08964745294568795,0.008073626352208001,1.6402645472969328,2.448027546916689,-1.4398018632616316,-0.6418556272983551,0.0786952069029212,1.2639168692486626,0.319871543773583,-0.006384349993563124,-0.5806525535881519,-0.8123957408326012,0.7956219006861959,-0.07396267435979098,-0.463048229260104,-0.5850568927292313,0.8461719285696745,-0.7093813307583332,-0.8128121559109006,0.1375928427847352,-0.4211752808519772,-2.138048223086766
lh_lateralorbitofrontal_7,-0.38433325716427397,-0.8448974085705621,2.26459786561983,1.8302578798362188,0.09038888663053513,0.8248454396213803,0.2952303130711828,-0.7863942528409618,1.9624568367643016,0.9414653762110642,0.31081306881138254,0.1611222361347505,-0.03400136690054621,1.3828089790684837,2.0226213740450993,0.610243131007467,0.5486991362912315,-0.4829526905502592,1.9514649680682592,-0.4760242586157152,2.828417488506862,3.6710623843329295,-0.8314084793840136,-0.9240732613418784,0.6501537731715611,-0.058788091010813205,-0.4257662040098304,1.897191469158445,1.3607944819544042,-0.026823006570339203,1.3002193868160248,1.5816978139669768,1.3770405043448721,1.0231863387993403,-0.6119920994554248,1.0740455814770289,-1.3281418212822504,-0.8271043343203408,0.04154449588220034,1.8764069846698217,-0.16242527163454465,0.1392188567136015,-1.0238840936550073,1.082702116774661,-1.445301068680627,-0.2931565714201757,0.5878249295055866,0.14688384692583764,-0.9322859187211309,0.7540114760798003,-0.26995369379541706,-0.2514202942672585,-0.39022401188101086,-1.6657236559050423,0.835851785327707,0.6657885025654521,0.8375382285032954,0.16653150266834668,-0.6765023799879211,1.824750294642789,0.3506700854216303,-0.6551503251705851,-0.5468892816986356,3.229237301009042,0.5343470019953591,-0.14843594602176122,2.737534700227635,3.3334360122680664,-0.4295056400421475,0.9876007256763322,-0.005575747628297124,-0.8904986424105508,-0.5148196225719792,-2.683099695614406,-1.2632165253162384,-0.43883085969303337,-0.25120934737580164,-1.1410993805953435,0.5811414910214288,-0.9788558972733361,-1.1101783432199486,-0.2513507352809289,-0.4769387234534536,-0.5259701716048377,-0.2042286126608295,1.0312703273126058,2.073020450770855,0.014190412193004574,1.682269656232425,0.15252599785370485,-1.0368954337068967,0.9656242089612144,4.857236044747489,0.17102811518790467,0.24412269930222205,0.1607516977403845,1.3132856002609645,2.006591573357582,1.2202006386859077,-1.2789676359721593,0.31025738748056547,0.5273794616971698,-0.38136072350399836,-0.8918891654216817,0.29690344924373285,-0.9766386555773872,-0.12143313458987645,-0.5760701894760132,2.2181788938386098,-0.8760217332414219,-1.6502503326960973,-0.17940961463110788,0.8693333491683006,-0.24769836823855126,0.7747865899332932,0.8260640768068177,-1.5288543701171875,1.8306746695722853,1.4056059811264277,-0.3189471128529736,-0.9418951145240239,0.10162238350936345,1.6204889650855745
